"","Query","Tax","Matching","MapQ","AS.max"
"13972","cf7b33e5-7ea9-4a6e-9b61-7e8b5207b39a","Pediococcus_pentosaceus",84.8148148148148,1,1418
"13976","cf88e316-5e4a-4dbf-a83e-589ca13d5df1","Lactobacillus_fermentum",88.8888888888889,1,1822
"13980","cf8d4c09-5de1-4fc7-a7e9-433c67fdc812","Lactobacillus_fermentum",88.8962765957447,1,1948
"13985","cfa51376-7008-4daf-a21e-dd32aacffda5","Lactobacillus_ginsenosidimutans",81.838905775076,0,1146
"13988","cfa7c715-3417-4b4a-93fb-19b913fb4314","Lactobacillus_fermentum",93.1525423728814,1,2302
"13990","cfc710e0-bb06-4d9a-b076-6124a1bbeea1","Lactobacillus_casei",90.7356948228883,0,2060
"13994","cfc841a8-6e90-465a-be2b-f9da9cb59c07","Lactobacillus_casei",86.6041527126591,0,1780
"14000","cfd99927-6618-4c84-b7bc-9c608379d996","Lactobacillus_fermentum",89.6551724137931,0,2048
"14004","cffaca54-9630-4005-bcdf-6105933b86fd","Lactobacillus_fermentum",89.4361170592434,0,1874
"14007","d00c021d-4cb9-4b46-8512-e2136f608ca3","Lactobacillus_casei",93.1535269709544,0,2282
"14011","d0188e4e-c7c3-4c51-bef9-44dfa113057d","Lactobacillus_buchneri",83.7984496124031,0,1298
"14014","d01c0bfb-eae9-4de5-8738-443c08c0df62","Lactobacillus_fermentum",85.5176933158585,0,1684
"14018","d0220121-5aed-4a7c-b146-f130aa9a6949","Lactobacillus_paracasei",90.7997169143666,0,2004
"14020","d02511e6-8566-454c-9c61-1fe92eecb881","Lactobacillus_casei",94.4406314344544,0,2386
"14026","d02f2e77-8e93-4b83-bd17-a0e07507f53e","Lactobacillus_brevis",85.3965900667161,1,1482
"14031","d058a1e5-82de-4a6e-a11a-87eaec06022d","Enterococcus_faecium",81.8047337278107,0,1186
"14033","d077a248-319b-44a6-a70a-1e60b27d3d5d","Lactobacillus_buchneri",86.7052023121387,0,1630
"14038","d0922308-438a-4fd2-9e01-48b60813ae6b","Lactobacillus_casei",93.6010891763104,0,2324
"14040","d09c150c-8f31-43a3-9fec-12fb0e44d1a1","Lactobacillus_casei",89.2784895482131,0,1946
"14044","d0a4b6fb-5af3-4b34-bd45-f056ba088302","Lactobacillus_casei",87.3450750163079,0,1852
"14049","d0a85197-4428-45d0-a37e-516f8277f94a","Lactobacillus_paracasei",92.3972602739726,1,2214
"14050","d0b09e3b-9c85-4c4d-82f2-29443e8d5ac3","Lactobacillus_casei",95.1436388508892,0,2460
"14054","d0c49599-095b-4a0e-b2fa-54a4d875b7cd","Lactobacillus_casei",88.8967468175389,0,1838
"14060","d0d4a49e-65c7-4398-8967-af3db72815f8","Lactobacillus_fermentum",92.6977687626775,1,2284
"14065","d0f2c09c-4828-4ce5-9a32-98484a86521b","Lactobacillus_buchneri",78.0100937274694,1,880
"14066","d0f60434-9195-44ed-8f3b-a057899b7a41","Lactobacillus_casei",86.0481099656357,0,1634
"14074","d1040376-bde3-4114-81f0-6a26b48c2a37","Lactobacillus_fermentum",91.7678812415654,0,2200
"14077","d11ac10b-eb79-470e-8b1b-fd997b3c7eeb","Lactobacillus_fermentum",94.8630136986301,0,2440
"14084","d11b86c1-0a59-4d91-b69d-ec2b2d646d0d","Lactobacillus_paracasei",85.1399856424982,1,1518
"14089","d1206f4d-dd5d-4cd0-a088-e75a983fe961","Lactobacillus_paracasei",93.0465949820789,1,2156
"14092","d129e4e9-66f2-45f7-b48a-e35b2776f405","Lactobacillus_casei",80.5391190006575,1,1204
"14096","d131be42-74dd-47df-a392-ea28f056b492","Lactobacillus_casei",85.8606557377049,0,1683
"14100","d151000a-d97d-4ef5-91f6-e54cf5d2025a","Lactobacillus_buchneri",90.4626334519573,0,1974
"14101","d1522900-5bfe-4be8-89ad-f14fccb3cde1","Lactobacillus_casei",87.4653739612188,0,1792
"14107","d161b09b-89f8-44c2-9f08-c0940316bc70","Lactobacillus_fermentum",93.4560327198364,0,2320
"14113","d178bde8-058f-4165-b7f5-3d8b90a2a901","Lactobacillus_casei",84.375,1,1406
"14115","d1a9f19e-7018-4681-b3b4-e4a3897f691c","Lactobacillus_casei",93.3101045296167,0,2242
"14120","d1c49df9-08d4-4681-954a-4ea2c7c27050","Lactobacillus_casei",85.2638793694311,1,1564
"14121","d1cd4392-567e-4235-bdff-cb61b47f1f3c","Lactobacillus_casei",82.9122340425532,1,1398
"14126","d1dfd7f9-2c08-4d94-8502-ec0239d5abd0","Lactobacillus_fermentum",92.6184926184926,0,1956
"14131","d1f4f098-8af5-4d66-8cbb-e19ad2ce5bd6","Lactobacillus_paracasei",88.6861313868613,0,1776
"14133","d1f8aa16-f9bc-4c05-894e-59841dc17916","Lactobacillus_salivarius",88.3147853736089,0,1600
"14135","d1ffa7c9-b18e-485a-9fa5-2e052159e439","Lactobacillus_casei",95.1403148528405,0,2454
"14140","d216d2e1-6a2d-47a2-8173-184d48f7ca44","Lactobacillus_fermentum",91.2005457025921,0,2118
"14147","d22e2cd4-73a4-4a0f-baf6-c99f8d83c607","Lactobacillus_paracasei",86.6125760649087,1,1716
"14149","d25e4326-d03d-4638-bf9d-7f6d8b952e16","Lactobacillus_casei",91.7808219178082,0,2178
"14154","d265327c-f9eb-4848-8f84-af6e4ec61509","Lactobacillus_fermentum",87.2175141242938,0,1734
"14159","d279a1b4-5900-4aa2-bb84-b579648b46cd","Lactobacillus_paracasei",89.5403064623584,0,2018
"14163","d27afaa0-da19-44d2-8e67-868c5d89f963","Lactobacillus_paracasei",86.6666666666667,1,1730
"14167","d2b59450-876d-46ca-9577-f2673be60e7a","Lactobacillus_fermentum",90.2015288394719,1,1994
"14173","d2da44f5-2e19-4f88-94ba-62dff6e9ee0f","Lactobacillus_paracasei",93.7244201909959,1,2342
"14177","d2e90548-e06d-4b6b-89a1-018fe16f0bdb","Lactobacillus_delbrueckii",95.8534899792675,1,2522
"14181","d2ead772-a904-4e44-92ba-65b1d8cb9795","Lactobacillus_fermentum",94.0136054421769,1,2380
"14184","d2f3772d-aa36-44c5-98f1-92260b26ec83","Lactobacillus_casei",92.3847695390782,0,2250
"14190","d3075f3c-33f6-49ca-a9d0-558488780f29","Lactobacillus_paracasei",88.0512091038407,1,1780
"14194","d32fe757-6dd6-49cc-a3cf-e9481851c78b","Lactobacillus_oris",94.1296928327645,1,2370
"14197","d347549a-ea24-4afa-b55d-9bc4dc05c8e3","Lactobacillus_fermentum",93.1297709923664,0,2246
"14201","d34b933b-3f1c-4b2a-bdcd-82c4f0f64a6e","Lactobacillus_buchneri",88.2352941176471,0,1748
"14202","d3512494-3feb-4979-ad6f-e3b7d200f236","Lactobacillus_casei",90.2642559109875,0,2012
"14207","d3574631-9f67-4c39-81c4-db271943e588","Lactobacillus_fermentum",87.1009771986971,0,1814
"14209","d35bb547-2066-40a7-b417-2c5ba8ebed5e","Lactobacillus_casei",88.1133379405667,0,1826
"14215","d366c335-6356-49bb-850d-9290192ec418","Lactobacillus_fermentum",91.4402173913043,0,2144
"14219","d36c5f78-e46b-49e8-a897-988bf60b322c","Lactobacillus_fermentum",90.329079919409,0,2072
"14222","d37ab00c-c33a-435f-a689-d3213c0ea07f","Lactobacillus_casei",87.9017013232514,0,1976
"14230","d37c127c-4300-4b45-9f4a-fc3d7f2fa92a","Lactobacillus_brevis",88.8968481375358,1,1832
"14235","d3846d52-cfaa-4a49-9ade-0f7149e2b10c","Lactobacillus_fermentum",93.4336525307798,0,2290
"14237","d38f671f-d81e-476e-9484-4c1777e9a536","Lactobacillus_casei",90.0752908966461,0,1994
"14241","d390ce9f-52cb-49d0-8a70-5b7edd21e377","Lactobacillus_casei",92.539356605065,0,2224
"14247","d397da55-08b0-4c89-8d9d-2f528148964c","Lactobacillus_fermentum",95.886524822695,0,2442
"14252","d39bdd0e-b044-4ed9-9f28-e6bfac7ca337","Lactobacillus_paracasei",90.9774436090226,1,2102
"14256","d39e2b8b-ed81-47ea-8a95-ab61752df189","Lactobacillus_paracasei",94.5441988950276,0,2374
"14257","d3b4c601-42ce-4790-a381-1d1a815253cb","Lactobacillus_casei",87.410071942446,1,1704
"14263","d3b982d8-4bb1-4645-981d-4693e9935c76","Lactobacillus_casei",91.1323328785812,0,2090
"14267","d3c18f2e-e6b3-421d-8cdf-3346d7bd28a2","Lactobacillus_brevis",80.2943581357318,1,948
"14271","d3d7079e-31b2-416e-83d7-dd5bfbdf4c4c","Lactobacillus_casei",92.3705722070845,0,2220
"14274","d3d92fec-a784-455a-9d61-d5397238a542","Lactobacillus_casei",92.4336973478939,0,1958
"14278","d3eb004a-7ca6-41df-8b62-45c3dae7d199","Lactobacillus_casei",91.7377049180328,0,2342
"14281","d421f7f6-d0af-47ba-b5fe-5e6119cdd79a","Lactobacillus_fermentum",90.726096333573,0,1976
"14284","d4231284-c9ec-4b8b-bd83-bd582a1a0151","Lactobacillus_fermentum",91.7004048582996,1,2184
"14288","d4296e14-2fe9-4530-a2de-082e435cfc8b","Lactobacillus_fermentum",93.1647300068353,1,2272
"14293","d4484a62-5b35-48bd-a5d2-22bc9b1a0de7","Lactobacillus_fermentum",90.1661129568106,1,2044
"14296","d48029d5-1a9f-4bc9-b6f6-fe76f436f6f6","Lactobacillus_casei",88.6330935251798,0,1788
"14302","d4c406b2-cee0-4b0e-bb79-dc112c948b86","Lactobacillus_delbrueckii",92.8815879534565,5,2248
"14304","d4dcb41d-e296-4785-a7ce-e47e3bcffa8f","Lactobacillus_casei",92.0677966101695,0,2226
"14310","d4dd56e6-27ca-4648-ad65-90ab01ed8e01","Lactobacillus_ginsenosidimutans",85.8483754512635,0,1566
"14311","d4dffae4-cf14-47dd-b2c8-62c491ae1e70","Lactobacillus_casei",91.8422841604351,0,2170
"14316","d4e982d3-cc0e-416c-ba97-75de95ac3e87","Lactobacillus_casei",94.4947735191638,0,2382
"14320","d4eed845-d332-47d3-82e0-1e3ed188545e","Lactobacillus_gasseri",76.1781794706262,0,828
"14324","d507341e-25d0-44be-9faa-f5054d2e0e8d","Lactobacillus_fermentum",92.3816060398078,1,2196
"14328","d52058e0-a972-4e57-8b3d-3dd8e4e0b9d6","Lactobacillus_fermentum",90.6675749318801,0,2082
"14333","d52a1eac-4ea4-4077-8747-34e277a8b272","Lactobacillus_fermentum",89.5543175487465,1,1920
"14335","d5410f36-d8c7-4af3-be3a-8cc5a0565314","Lactobacillus_casei",93.2005494505495,0,2276
"14339","d542174c-c6e8-4f18-bd50-9aff90028e84","Lactobacillus_casei",94.8875255623722,0,2464
"14343","d5449101-f003-490f-aeb0-e451c91afd1c","Lactobacillus_fermentum",93.8398357289528,1,2360
"14346","d575b088-56f3-42d3-92e3-d7a2cde068f2","Lactobacillus_casei",93.024861878453,0,2258
"14350","d57ea2c3-91fe-4c87-81a1-94ff4baead18","Lactobacillus_fermentum",92.914979757085,1,2290
"14356","d587334a-fcc5-4eaf-9637-3abb5b37fd1e","Lactobacillus_fermentum",92.4386920980926,0,2222
"14360","d59734b3-8d87-438d-98bd-8b35db68c1e8","Lactobacillus_casei",82.9088471849866,1,1412
"14367","d59fc7ef-7f22-4341-950b-edf581250ab0","Lactobacillus_fermentum",90.9952606635071,0,2132
"14373","d5b3678e-44a7-49c3-99f5-d75a9e566e12","Lactobacillus_paracasei",85.802894555479,5,1588
"14376","d5c2e93b-34f1-43be-a063-d90ef8b39ebd","Lactobacillus_paracasei",92.6027397260274,1,2238
"14379","d5f097f2-e17d-461e-baad-4d4505949336","Pediococcus_claussenii",80.9854267869535,0,1196
"14387","d6052172-b6d0-4ccf-9efe-6abd9f328a96","Lactobacillus_oris",82.6530612244898,1,1288
"14390","d6057067-b748-4adf-955f-88720a58b27f","Lactobacillus_fermentum",93.5064935064935,1,2296
"14392","d60c21ad-9b3d-4161-bc0e-26aa9c7aad5c","Lactobacillus_casei",92.9394812680115,0,2146
"14395","d60dd15c-1c18-4f07-addd-fe979dbdf3a1","Lactobacillus_casei",93.949694085656,0,2356
"14399","d628d65f-a9af-442c-8d17-7f384d8be4d5","Lactobacillus_fermentum",89.6739130434783,0,1994
"14402","d63080d1-deaa-4ddf-b4a6-128d69cfdbfc","Lactobacillus_buchneri",86.4751226348984,0,1666
"14408","d63626ef-4dda-4c85-ac4f-c1693722a2f9","Lactobacillus_fermentum",90.4569892473118,1,2106
"14414","d64799c1-8f3e-49cf-8997-b4eb0f936fe9","Lactobacillus_paracasei",89.699863574352,1,1972
"14415","d67c94aa-2edd-4e6c-8aa3-aae71ad6cad6","Lactobacillus_casei",92.8422515635858,0,2230
"14419","d692d1d4-2076-468e-8221-3ac0c9378e88","Lactobacillus_casei",89.6668932698844,1,1970
"14428","d6ac5030-c24b-4733-abc2-86fd9fa135ea","Lactobacillus_paracasei",87.4826147426982,1,1710
"14430","d6ae7834-c7b2-4303-9dc3-7e00ec486cb4","Lactobacillus_paracasei",86.2864901561439,0,1676
"14434","d6bc7b7a-d5bb-4c4b-96f4-a254636a7d07","Lactobacillus_fermentum",88.5430463576159,0,1966
"14439","d6e9fe23-44c8-4d07-a174-da30bf2f82b3","Lactobacillus_fermentum",86.5281501340483,1,1716
"14442","d6f3e85c-a86f-4c13-a690-3f618cd3eb6e","Lactobacillus_casei",95.4140999315537,0,2480
"14447","d7139d9c-13f6-4813-ada7-3dfdb4a791f1","Lactobacillus_paracasei",85.254691689008,1,1638
"14452","d7168903-718e-4571-b8fe-86a668734789","Lactobacillus_paracasei",88.1962864721485,5,1888
"14453","d7173d7f-1204-497c-8232-24c863d8d012","Lactobacillus_casei",87.0944484498918,1,1626
"14461","d71a4945-fa65-4ea3-b185-3d39c705c8ed","Lactobacillus_fermentum",91.9945725915875,1,2208
"14464","d71de104-6764-439a-925b-cee6e331eef3","Lactobacillus_paracasei",91.7817679558011,0,2138
"14466","d74a0984-084d-4c2a-aacb-af3447011807","Lactobacillus_casei",94.9897048730268,0,2446
"14469","d753037c-0b93-4f56-9e11-9431765db1ab","Lactobacillus_casei",89.4912985274431,0,2014
"14472","d756ca89-3b89-4c0f-b9eb-989fb1589f92","Lactobacillus_paracasei",92.6002766251729,0,2234
"14476","d7675417-85b3-4ae5-9a16-2cfe20b04bcc","Lactobacillus_fermentum",92.2015182884748,0,2182
"14481","d7b98fde-3f36-4901-b947-2fb46e5edcc4","Lactobacillus_paracasei",89.1408934707904,0,1916
"14485","d7bfa576-fac3-476c-8c02-2e3530a45a33","Lactobacillus_fermentum",82.5997248968363,0,1350
"14488","d7d8e77c-e80a-4ec5-af68-db2529d441c4","Lactobacillus_casei",94.6393117140966,0,2498
"14493","d7e199c3-e602-4270-9fc9-f180b1a73a31","Lactobacillus_salivarius",86.7781155015198,1,1536
"14495","d7e6c7ac-0466-4141-8ddc-b46569e7dfde","Lactobacillus_casei",84.4224422442244,0,1554
"14501","d808e5fe-519f-49cd-a61d-3761a8a00349","Lactobacillus_casei",85.5162855162855,1,1582
"14505","d8095797-63e1-4a6a-92f2-04c231f23256","Lactobacillus_casei",89.0080428954424,0,1980
"14511","d82e34c1-a93c-474c-9403-194d70ff1980","Lactobacillus_fermentum",95.6967213114754,1,2536
"14515","d830b77c-2128-40fe-9e2a-2ade69847782","Lactobacillus_casei",93.5261707988981,0,2326
"14523","d84c954e-abd2-40be-b460-ebf369959122","Lactobacillus_paracasei",84.4065656565657,3,1596
"14525","d858fadb-309f-4236-a8df-9819721d9f6c","Lactobacillus_buchneri",85.9768550034037,1,1670
"14530","d85c1b00-700c-4cff-a0bd-d5bd8ac0622f","Lactobacillus_fermentum",90.8730158730159,0,1786
"14533","d8993b38-2db2-4de8-9a12-0bbb9d403a94","Lactobacillus_casei",87.5,1,1824
"14541","d8a6c1f6-d0fe-4c0a-9fbf-1c6962c05fc2","Lactobacillus_fermentum",95.2249134948097,1,2436
"14543","d8abf262-a8eb-4e0e-827e-41524ac732ca","Lactobacillus_casei",94.7873799725652,0,2418
"14548","d8c02ab7-d548-403e-bc70-059dd458a006","Lactobacillus_casei",93.1618144888287,1,2330
"14552","d8dd71fa-dc59-49ab-95c8-5cfab8965de9","Lactobacillus_fermentum",84.2140468227425,1,1494
"14557","d8eed10d-16e5-4da4-9bd5-252dfe760468","Lactobacillus_fermentum",95.0238582140423,0,2458
"14559","d8f28f59-3a47-48d7-82c0-bc81e637bd4b","Lactobacillus_casei",86.5068493150685,1,1664
"14565","d908d562-46fd-409f-a4a8-e939d20fc6d2","Lactobacillus_fermentum",95.3488372093023,1,2492
"14571","d90b1890-bfc6-4f48-b6e2-92ba3e5d3bb2","Lactobacillus_rhamnosus",91.4224446032881,0,2040
"14572","d92f77fe-28b9-4832-a2a5-3ad9e35f278b","Lactobacillus_casei",91.8144611186903,0,2176
"14580","d93dc98c-2eee-4dbe-8288-6c7e555b1325","Lactobacillus_buchneri",82.0773930753564,1,1296
"14581","d941d203-16c3-47a6-88ee-1f4183001ca9","Lactobacillus_casei",87.4043145441893,0,1722
"14585","d946f5b4-d4cc-4685-b15e-6b3aa32eda41","Lactobacillus_casei",89.8067954696869,0,2030
"14589","d94d236b-27c1-4e17-a69d-ec2176054f0a","Lactobacillus_casei",86.7102396514161,0,1612
"14597","d960d85d-efbb-4990-8ff6-de15defa84d4","Lactobacillus_plantarum",90.1726427622842,1,2074
"14598","d97f0cbd-a042-4975-bd7f-3f80d1f3a871","Lactobacillus_casei",91.5242652084757,0,2150
"14603","d9c3ffd6-5bfc-4648-baa8-ce8bd9974c4c","Lactobacillus_casei",83.545197740113,0,1384
"14605","d9cadad0-b0bc-4aac-b9a4-8f1611109c77","Lactobacillus_casei",94.5704467353952,0,2396
"14613","d9e8bb9a-d505-4ce1-b5ec-8988c293d0aa","Lactobacillus_paracasei",85.5013550135501,0,1578
"14617","d9f28fe4-69d9-48d6-8004-e82b9d904d7f","Enterococcus_faecium",86.8363636363636,1,1628
"14619","d9f68d54-499a-4dcc-8085-b8e026a291de","Lactobacillus_casei",82.8250401284109,0,1156
"14625","da0efff1-b380-4059-8e9d-daf517d9755f","Pediococcus_claussenii",87.05712219812,0,1654
"14629","da1f20e9-ea9a-4b82-b400-d0024e2dbc69","Pediococcus_pentosaceus",89.3246187363834,0,1850
"14634","da295903-1c5f-4938-97e6-301db61a99b3","Lactobacillus_buchneri",85.7556037599422,1,1532
"14636","da2ce830-4083-441c-803e-a44c928d7512","Lactobacillus_paracasei",91.0871033085753,0,2138
"14637","da2db0f8-c0f7-45e1-9a94-824be317d143","Lactobacillus_casei",94.1176470588235,0,2372
"14642","da625b6d-107f-4800-b1a7-35f0f51d51b9","Lactobacillus_fermentum",90.9841706813489,1,2060
"14645","da6d4010-e592-4032-b113-6074e68ce5f1","Lactobacillus_delbrueckii",94.3881000676133,0,2412
"14650","da81a956-f9ee-4565-8eea-f699c6b5b4fe","Lactobacillus_paracasei",85.0393700787402,1,1476
"14651","da890c71-4e32-4b67-b526-bb60464878ad","Lactobacillus_casei",86.2045298558682,1,1664
"14660","da89d61e-b4bd-48ef-a683-00d0ee1ff61b","Lactobacillus_paracasei",86.5116279069767,2,1502
"14665","daa25be1-bde0-483e-b56b-2b9a4a2d6782","Lactobacillus_fermentum",88.3768913342503,0,1824
"14669","daa8ab2b-aa47-4763-88de-c49383ff7dff","Lactobacillus_fermentum",94.0268456375839,1,2402
"14671","daa8be33-6dfa-45c3-9919-cd2db40c0e47","Lactobacillus_casei",88.9570552147239,1,1912
"14675","dab9f3c4-9c7f-466c-9e93-ddc63eca9a68","Lactobacillus_fermentum",89.348710990502,1,1980
"14678","dac46c1c-436a-422c-9a5b-5339b66edd66","Lactobacillus_casei",90.9650924024641,0,2130
"14682","dac5629d-25a7-4844-9c1e-95f04858a58a","Lactobacillus_casei",87.1900826446281,0,1740
"14688","dada4eda-a688-498e-a8d0-5127df43e3e5","Lactobacillus_fermentum",92.1768707482993,0,2204
"14691","daffe551-f690-4801-ab6a-7ca70c5f571e","Lactobacillus_casei",84.8202396804261,0,1570
"14694","db12a83e-3791-4756-9e55-e8a37eb0bea7","Lactobacillus_casei",88.75,0,1764
"14702","db1484a5-f442-4e24-8fa7-7e73ab0bcc42","Lactobacillus_paracasei",81.4965986394558,1,1256
"14705","db3eaa49-8a9b-48e5-9829-39b4d0791838","Lactobacillus_fermentum",95.7475994513032,0,2522
"14711","db4278e4-06e3-419a-8c55-84883b4da616","Lactobacillus_buchneri",80.9688581314879,0,1198
"14715","db6ad5f6-3038-4e91-9c9a-e8952f692c37","Lactobacillus_buchneri",88.0434782608696,0,1746
"14716","db7415a5-a45e-4602-b46f-0cdae16ca986","Lactobacillus_casei",89.2733564013841,0,1936
"14720","db7a4b6c-e32d-4866-8cd4-108901de42dc","Lactobacillus_fermentum",90.3718459495352,0,2092
"14722","db7bdc72-b1ea-4e38-bd17-43def61cc2f8","Lactobacillus_fermentum",94.145677331518,1,2406
"14724","db7e5159-f5cf-4ab4-8771-0a1ed6157a19","Lactobacillus_casei",91.988756148981,0,2122
"14730","db872562-2b55-4060-b20e-9a614f0c5c2b","Lactobacillus_fermentum",92.6992632283992,6,2278
"14736","db88c062-c1e5-46f1-8f9a-c6f765bf5f6c","Pediococcus_claussenii",80.9030347890452,0,1126
"14740","db8b5671-8216-4058-a203-e1b308895eaa","Lactobacillus_casei",89.4125683060109,0,1938
"14743","dbbaaed3-b9b7-4e28-91c7-74077308fd67","Lactobacillus_casei",88.173455978975,0,1986
"14747","dbddeddf-4978-4218-841a-682c6e355143","Lactobacillus_casei",91.8518518518518,0,2228
"14752","dbf99068-6c74-419f-8cce-ed67067ee46e","Lactobacillus_fermentum",88.9841688654354,1,1980
"14755","dc04b0df-a51b-409b-b9ca-def75f6ce124","Lactobacillus_buchneri",87.7037037037037,1,1658
"14758","dc1244b6-1d89-4105-a7c2-3ecd9a20a1dc","Lactobacillus_casei",90.6424581005587,1,2004
"14762","dc24080c-efe9-4021-a777-d93d1d4efd88","Lactobacillus_paracasei",87.7591973244147,0,1842
"14765","dc3d42f9-51cf-470f-a9e6-e4b519f77623","Carnobacterium_inhibens",74.1293532338308,0,698
"14771","dc3e3cdc-ef57-448e-b497-4f39541f3a87","Lactobacillus_fermentum",80.6060606060606,0,1202
"14773","dc446fbf-7606-4d04-a25c-fa344541d87f","Lactobacillus_casei",91.005291005291,0,2178
"14779","dc471f27-46e8-45f3-a7f4-e4a81411b147","Lactobacillus_buchneri",86.3337713534823,0,1770
"14781","dc57ac8e-ebfd-4c18-bded-34ac76c56020","Lactobacillus_casei",88.2738528769119,0,1722
"14785","dc5aeb00-5c1a-4a96-bbf1-8abe83e3b7ba","Lactobacillus_casei",83.7146702557201,0,1438
"14792","dc5cf1c5-3c35-4f54-b0c9-9ac0833129c3","Lactobacillus_hokkaidonensis",76.2797404470079,0,712
"14796","dc610ab0-e970-448d-8a71-b72786fb618c","Lactobacillus_casei",91.5443745632425,0,2080
"14799","dc68c1d1-741f-4c66-b2db-f5f82e748026","Lactobacillus_casei",94.2505133470226,0,2380
"14801","dc6a9d53-98c4-4646-9483-735dd672c4d5","Lactobacillus_fermentum",88.9423076923077,0,1904
"14808","dc808ae8-c8bb-430f-9d0b-b275715a0dfc","Lactobacillus_casei",93.3607118412047,0,2330
"14814","dc8347a3-df0c-4fef-911b-6d02e04a252b","Lactobacillus_fermentum",87.4746106973595,0,1780
"14819","dc971a2f-ec6f-40b7-b3cb-0362b9f8a4f9","Lactobacillus_casei",95.2965235173824,0,2488
"14823","dca7468c-0a44-41eb-a362-6e6ed5ee2382","Lactobacillus_casei",93.2469304229195,0,2324
"14827","dcb110f3-d6ea-44e0-b6c6-4099ba588568","Lactobacillus_fermentum",90.7540983606557,1,2176
"14833","dcce072e-e608-44eb-8caa-2d7e60d84074","Lactobacillus_paracasei",88.4027777777778,0,1830
"14840","dcdad2ac-48e5-4e61-9d07-cbce53112149","Lactobacillus_fermentum",94.5504087193461,1,2434
"14844","dd0475f1-7ea7-4879-af82-d38009ae5d3c","Lactobacillus_buchneri",85.1002865329513,0,1496
"14848","dd1d2236-8d54-4ec0-8d04-7127f253fecd","Lactobacillus_paracasei",89.1911238367931,1,1850
"14853","dd46ca31-e464-4a57-9ad7-ac95e642b950","Pediococcus_pentosaceus",87.0870870870871,0,1580
"14856","dd5ffe6d-f32f-4e7a-b720-75566718e5e5","Lactobacillus_paracasei",94.0451745379877,0,2378
"14859","dd634dc7-e039-4751-b912-23346d1a240e","Lactobacillus_fermentum",93.9331970006817,0,2378
"14864","dd66ec32-d21a-428c-be08-efbe6e546249","Lactobacillus_fermentum",85.2002715546504,1,1632
"14868","dd6d26d4-de28-4772-8900-b401a8fa8c5c","Lactobacillus_paracasei",88.0353501019714,0,1858
"14873","dd6f132b-dc23-4e56-9180-8e10a49811e9","Pediococcus_pentosaceus",88.124547429399,1,1732
"14876","dd6fda0a-b0af-4d24-b165-6e08001d3d9b","Lactobacillus_hokkaidonensis",86.5160349854227,0,1612
"14879","dd718029-294f-4349-80ab-e3f143e319d2","Lactobacillus_casei",79.7986154814349,0,1202
"14885","dd8e9f10-ede6-488b-8910-ea5b3f6d9f8b","Lactobacillus_delbrueckii",88.8888888888889,1,1992
"14888","dd9749f5-35b2-49a1-9f12-410aaff40c3d","Lactobacillus_fermentum",95.0560316413975,0,2546
"14891","dda272be-917a-4dda-b908-fa1584d5bccf","Lactobacillus_fermentum",93.9082819986311,1,2378
"14894","ddcd7451-ce7d-4f94-9b34-bc1ac12b879b","Lactobacillus_casei",80,0,1170
"14901","ddd68ada-e82a-4abf-b999-2c7cdc56e1c5","Lactobacillus_fermentum",92.4302788844621,1,2274
"14903","de10fe89-2e18-4bef-8c5d-b936ab645a20","Lactobacillus_casei",87.2641509433962,0,1754
"14910","de208aac-3e61-492d-9171-516727edde76","Lactobacillus_fermentum",87.7551020408163,1,1788
"14915","de21a1a2-54af-4bfe-af70-09c3901f986d","Pediococcus_pentosaceus",85.0142045454545,1,1526
"14918","de32e74a-935a-4f4d-895c-4bddbbf0092d","Lactobacillus_fermentum",93.9556749496306,0,2394
"14920","de45779a-94be-4461-a045-f389701fc35e","Lactobacillus_casei",96.2732919254658,0,2562
"14923","de6d1051-cde3-4076-beb9-52b11bf6cf81","Lactobacillus_casei",93.7130177514793,0,2162
"14925","de7710e0-7451-41f5-82e5-ef18ae62c909","Lactobacillus_casei",93.1468531468531,0,2238
"14929","de83de48-e69a-4272-8eb4-d9bcd360b4aa","Lactobacillus_paracasei",93.2539682539683,1,2348
"14931","de933bc4-610c-4ced-aa0e-9dbf4aad03e9","Lactobacillus_casei",86.4759427828348,0,1782
"14939","de9528fe-ca02-49a8-b144-9ee41d6e8c4c","Lactobacillus_fermentum",81.1161583387411,1,1266
"14945","dea7abdc-d29b-47f3-b156-7049ec21e44b","Lactobacillus_buchneri",91.5531335149864,1,2152
"14949","dead18c6-a712-4d2e-b04b-1dab0a6f329e","Lactobacillus_paracasei",94.6938775510204,1,2438
"14952","debea7fe-8a76-4991-bc97-6842bfa77603","Lactobacillus_casei",92.5925925925926,0,2224
"14954","dec457e5-0def-4443-bd20-d5d7536c9253","Lactobacillus_casei",82.986360373295,0,1300
"14958","decc43dc-fe27-431b-986e-f7bdea03a547","Lactobacillus_fermentum",90.4794520547945,0,2030
"14961","def7b1ba-8ddd-4f4d-ab04-706863a1ae3a","Lactobacillus_casei",86.9281045751634,0,1818
"14966","def8e064-5fef-44cb-a218-efa52fd4223f","Lactobacillus_paracasei",91.2582781456954,0,2164
"14967","df014bcc-6c88-4986-b16f-8f98f470e57c","Lactobacillus_casei",91.9836956521739,0,2208
"14970","df11db88-d5cb-4f15-b3c3-b15607096c83","Lactobacillus_casei",96.1485557083906,0,2546
"14975","df20fd5f-bdd6-495b-ae5c-ba0c8aba2d6b","Lactobacillus_fermentum",93.3151432469304,0,2312
